StopArea:OCE87611509,gare de Porte-Puymorens,42.53875926,1.82484975
StopArea:OCE87611483,gare de Latour-de-Carol-Enveitg,42.45815677,1.90584041
StopArea:OCE87615039,gare de Castelnaudary,43.31264552,1.95098936
StopArea:OCE87615286,gare de Carcassonne,43.2177147,2.35188313
StopArea:OCE87615112,gare de Lézignan-Corbières,43.19997074,2.76985676
StopArea:OCE87781062,gare de Port-la-Nouvelle,43.02086419,3.03880452
StopArea:OCE87781088,gare de Leucate-la-Franqui,42.93284181,3.01274698
StopArea:OCE87784173,gare de Rivesaltes,42.76615979,2.8678155
StopArea:OCE87784009,gare de Perpignan,42.69607483,2.87961698
StopArea:OCE87784207,gare de Elne,42.59736926,2.96352068
StopArea:OCE87784231,gare de Argelès-sur-Mer,42.54395093,3.02150018
StopArea:OCE87784256,gare de Collioure,42.5268923,3.07872086
StopArea:OCE87784264,gare de Port-Vendres,42.51338125,3.10238579
StopArea:OCE87784298,gare de Banyuls-sur-Mer,42.48261944,3.12441085
StopArea:OCE87785006,gare de Cerbère,42.44276389,3.16552461
StopArea:OCE71793150,gare de Port-Bou,42.4244714,3.15784777
StopArea:OCE87594572,gare de St-Denis-près-Martel,44.94579181,1.6662866
StopArea:OCE87613042,gare de Rocamadour-Padirac,44.81791104,1.65744503
StopArea:OCE87613059,gare de Gramat,44.77348979,1.72237074
StopArea:OCE87613075,gare de Assier,44.67459335,1.86974692
StopArea:OCE87613091,gare de Figeac,44.60351448,2.03707671
StopArea:OCE87613109,gare de Capdenac,44.57765644,2.07890197
StopArea:OCE87613661,gare de Viviez-Decazeville,44.55703965,2.21802392
StopArea:OCE87613224,gare de Aubin,44.52735625,2.23955907
StopArea:OCE87613232,gare de Cransac,44.52306284,2.27076675
StopArea:OCE87613257,gare de St-Christophe,44.46468683,2.407487
StopArea:OCE87613422,gare de Rodez,44.36265218,2.58025315
StopArea:OCE87615005,gare de Albi-Ville,43.92203632,2.13863537
StopArea:OCE87615195,gare de Albi-Madeleine.,43.93789932,2.14116767
StopArea:OCE87615625,gare de Carmaux,44.04900441,2.15238885
StopArea:OCE87485003,gare de La Rochelle-Ville,46.15270103,-1.14530035
StopArea:OCE87485110,gare de Chatelaillon-Plage,46.07856425,-1.09120872
StopArea:OCE87485144,gare de Rochefort,45.94741568,-0.96378831
StopArea:OCE87491001,gare de Saintes,45.74784288,-0.61757581
StopArea:OCE87491100,gare de Pons,45.57808794,-0.53900142
StopArea:OCE87491142,gare de Jonzac,45.43871422,-0.4420025
StopArea:OCE87491183,gare de Montendre,45.28059563,-0.39605927
StopArea:OCE87491209,gare de St-Mariens-St-Yzan,45.13908069,-0.39168501
