Oullins,O,O,750000,1.0,Oullins,Rhône,45.7175636715, 4.81325836626
Lyon-Perrache-Marchandises,N,N,750000,1.0,Lyon-02,Rhône,45.7462642497, 4.82216866202
Lyon-St-Clair,N,N,752330,1.0,Caluire-et-Cuire,Rhône,45.7911269655, 4.86211355972
Laroche-Migennes,O,O,753000,1.0,Migennes,Yonne,47.960840273, 3.5129403209
Cravant-Bazarnes,O,O,753000,1.0,Bazarnes,Yonne,47.6795452148, 3.68085584411
Cordesse-Igornay,N,O,755000,1.0,Cordesse,Saône-et-Loire,47.0509796251, 4.3429885081
Cravant-Bazarnes,O,O,755000,1.0,Bazarnes,Yonne,47.6795452148, 3.68085584411
Accolay,N,O,755000,1.0,Accolay,Yonne,47.6593295144, 3.71420517873
Lucy-sur-Cure-Bessy,N,O,755000,1.0,Lucy-sur-Cure,Yonne,47.6281158101, 3.74593581562
Sermizelles-Vézelay,N,O,755000,1.0,Givry,Yonne,47.528866954, 3.79289458245
Maison-Dieu (Yonne),O,O,755000,1.0,Sceaux,Yonne,47.5029298156, 4.02133621734
Sougy,N,O,760000,1.0,Sougy-sur-Loire,Nièvre,46.8344122359, 3.39062795673
Cercy-la-Tour,O,O,760000,1.0,Cercy-la-Tour,Nièvre,46.8577067223, 3.64498940099
St-Gilles (Saône-et-Loire),N,O,760000,1.0,St-Gilles,Saône-et-Loire,46.8804831923, 4.65984196024
Corbigny,O,O,762000,1.0,Corbigny,Nièvre,47.2548922298, 3.67718473742
Paray-le-Monial,O,O,769000,1.0,Paray-le-Monial,Saône-et-Loire,46.4470105648, 4.11350667987
Moulins-sur-Allier,O,O,770000,1.0,Moulins,Allier,46.5612345193, 3.33918460108
Charlieu,N,N,774000,1.0,Charlieu,Loire,46.159348392, 4.16697172135
Francheville,N,O,775000,1.0,Francheville,Rhône,45.731708282, 4.77041127231
Brignais,N,O,775000,1.0,Brignais,Rhône,45.6737152947, 4.76384912506
Civrieux-d'Azergues,N,O,775000,1.0,Civrieux-d'Azergues,Rhône,45.8591327017, 4.71842642011
La Clayette-Baudemont,N,O,775000,1.0,Baudemont,Saône-et-Loire,46.288191385, 4.29840054552
Pont-de-Veyle,N,O,777300,1.0,Crottet,Ain,46.2689147073, 4.89089286118
Montrond-les-Bains,O,O,782000,1.0,Montrond-les-Bains,Loire,45.6443982444, 4.24918609451
La Tour-de-Salvagny,N,O,782000,1.0,La Tour-de-Salvagny,Rhône,45.7997023676, 4.71678427761
Pontcharra-St-Forgeux,N,O,783000,1.0,Pontcharra-sur-Turdine,Rhône,45.8715051779, 4.4928741381
L'Arbresle,N,O,783000,1.0,L'Arbresle,Rhône,45.833319455, 4.61914826466
Chazay-Marcilly,N,O,783000,1.0,Marcilly-d'Azergues,Rhône,45.8731048097, 4.72538163174
Montbrison,N,O,784000,1.0,Montbrison,Loire,45.6045334998, 4.07854294382
Andrézieux,N,O,784000,1.0,Andrézieux-Bouthéon,Loire,45.521627175, 4.25525189578
St-Just-sur-Loire,N,N,784000,1.0,St-Just-St-Rambert,Loire,45.510309012, 4.27924841751
Clermont-Ferrand,O,O,784000,1.0,Clermont-Ferrand,Puy-de-Dôme,45.7784990496, 3.10037919673
Pont-du-Château,N,O,784000,1.0,Pont-du-Château,Puy-de-Dôme,45.7884759471, 3.23782446928
Lezoux,O,O,784000,1.0,Lezoux,Puy-de-Dôme,45.8211129871, 3.38606408549
St-Yorre,O,N,785000,1.0,St-Yorre,Allier,46.0617836652, 3.46106492508
Puy-Guillaume,O,N,785000,1.0,Puy-Guillaume,Puy-de-Dôme,45.9575351837, 3.47392898351
Vertolaye,N,N,785000,1.0,Vertolaye,Puy-de-Dôme,45.6430458227, 3.7054234727
Marsac-en-Livradois,N,N,785000,1.0,Marsac-en-Livradois,Puy-de-Dôme,45.4820101964, 3.72487217681
La Ferté-Hauterive,O,N,789000,1.0,La Ferté-Hauterive,Allier,46.3901858031, 3.35443801843
St-Pourçain-sur-Sioule,O,N,789000,1.0,St-Pourçain-sur-Sioule,Allier,46.3050352051, 3.29908574081
Gannat,O,O,789000,1.0,Gannat,Allier,46.0976178635, 3.20486521975
St-Germain-des-Fossés,O,O,790000,1.0,St-Germain-des-Fossés,Allier,46.2090116909, 3.43050776828
Génolhac,N,O,790000,1.0,Génolhac,Gard,44.3472768734, 3.95165351201
Ste-Cécile-d'Andorge,N,O,790000,1.0,Ste-Cécile-d'Andorge,Gard,44.2550876387, 3.97574225749
Fons-St-Mamert,N,O,790000,1.0,Fons,Gard,43.9072610262, 4.20674139758
Paulhaguet,N,O,790000,1.0,Salzuit,Haute-Loire,45.2104029463, 3.50032127803
Alleyras,N,O,790000,1.0,Alleyras,Haute-Loire,44.9187998831, 3.67331356092
Aigueperse,N,O,790000,1.0,Aigueperse,Puy-de-Dôme,46.0147435486, 3.19819754121
Pontmort,O,O,790000,1.0,Cellule,Puy-de-Dôme,45.9397307456, 3.16010882243
Clermont-Ferrand,O,O,790000,1.0,Clermont-Ferrand,Puy-de-Dôme,45.7784990496, 3.10037919673
Sarliève-Cournon,O,O,790000,1.0,Cournon-d'Auvergne,Puy-de-Dôme,45.7387504686, 3.16794534792
Le Breuil-sur-Couze,N,O,790000,1.0,Le Breuil-sur-Couze,Puy-de-Dôme,45.4671361478, 3.26214922497
St-Just-St-Rambert,N,N,796000,1.0,St-Just-St-Rambert,Loire,45.5082614145, 4.26413807949
Bas-Monistrol,N,O,798000,1.0,Bas-en-Basset,Haute-Loire,45.2972113258, 4.13952649968
Le Puy-en-Velay,N,O,798000,1.0,Le Puy-en-Velay,Haute-Loire,45.04371965, 3.89421167916
La Ricamarie,N,O,798000,1.0,La Ricamarie,Loire,45.4031977528, 4.35768008914
St-Étienne-Le Clapier,N,O,798000,1.0,St-Étienne,Loire,45.436698521, 4.37840350999
St-Étienne-Carnot,N,O,798000,1.0,St-Étienne,Loire,45.446730991, 4.38477539824
Peyraud,N,N,800000,1.0,Peyraud,Ardèche,45.2947228134, 4.79343139546
Tournon,N,N,800000,1.0,Tournon-sur-Rhône,Ardèche,45.0626777266, 4.83450449989
Cruas,O,N,800000,1.0,Cruas,Ardèche,44.6559004655, 4.76558002175
St-Montant,N,N,800000,1.0,St-Montan,Ardèche,44.4275719987, 4.65211598199
Remoulins-Pont-du-Gard,O,N,800000,1.0,Remoulins,Gard,43.9379323943, 4.56851212865
Givors-Canal,N,O,800000,1.0,Givors,Rhône,45.5960679571, 4.77237523926
Sarcelles-St-Brice,N,O,325000,1.0,St-Brice-sous-Forêt,Val-d'Oise,48.9952123686, 2.36848907175
Domont,N,O,325000,1.0,Domont,Val-d'Oise,49.0328058361, 2.33767050269
Cergy-St-Christophe,N,O,326000,1.0,Cergy,Val-d'Oise,49.0496333571, 2.03428786135
Ermont-Eaubonne,N,O,328000,1.0,Ermont,Val-d'Oise,48.9808247345, 2.27123637617
Ermont-Halte,N,O,328000,1.0,Ermont,Val-d'Oise,48.9907494442, 2.26318606008
Vaucelles,N,O,328000,1.0,Taverny,Val-d'Oise,49.0215908802, 2.2297938898
Bessancourt,N,O,328000,1.0,Bessancourt,Val-d'Oise,49.0357313665, 2.20985968136
Pont-Petit,N,O,329000,1.0,St-Ouen-l'Aumône,Val-d'Oise,49.0615418182, 2.13189946327
Liancourt-St-Pierre,N,O,330000,2.0,Liancourt-St-Pierre,Oise,49.2205738009, 1.90554077034
Gournay-Ferrières,N,O,330000,2.0,Ferrières-en-Bray,Seine-Maritime,49.4815139167, 1.7382283189
Franconville-Plessis-Bouchard,N,O,330000,1.0,Franconville,Val-d'Oise,48.993432538, 2.23492335766
Montigny-Beauchamp,N,O,330000,1.0,Montigny-lès-Cormeilles,Val-d'Oise,49.007331979, 2.19794080016
Osny,N,O,330000,2.0,Osny,Val-d'Oise,49.0629364721, 2.05788773358
Chars,O,O,330000,2.0,Chars,Val-d'Oise,49.1626116306, 1.93695919415
Conflans-Fin-d'Oise,O,O,334000,1.0,Conflans-Ste-Honorine,Yvelines,48.9890447344, 2.07458266139
Thun-le-Paradis,N,O,334000,1.0,Meulan,Yvelines,49.0067851999, 1.92015633793
Juziers,N,O,334000,1.0,Juziers,Yvelines,48.992206807, 1.84581806125
Issou-Porcheville,N,O,334000,1.0,Issou,Yvelines,48.9792506415, 1.78538331723
Pont-Cardinet,N,O,334900,1.0,Paris-17,Paris,48.887783356, 2.31463148797
Argenteuil,N,O,334900,1.0,Argenteuil,Val-d'Oise,48.9465648464, 2.25809093721
Éragny-Neuville,O,O,336000,1.0,Éragny,Val-d'Oise,49.0180754151, 2.09069344178
St-Ouen-l'Aumône-Église,N,O,338000,1.0,St-Ouen-l'Aumône,Val-d'Oise,49.0392802782, 2.10363668634
Achères-Ville,N,O,338000,1.0,Achères,Yvelines,48.9701144586, 2.07778153685
Clichy-Levallois,N,O,340000,1.0,Levallois-Perret,Hauts-de-Seine,48.8979541009, 2.29743687734
Paris-St-Lazare,N,O,340000,1.0,Paris-08,Paris,48.876938841, 2.32630331548
Maromme,N,O,340000,1.0,Notre-Dame-de-Bondeville,Seine-Maritime,49.4799237437, 1.05081236467
Yvetot,N,O,340000,1.0,Yvetot,Seine-Maritime,49.622211052, 0.750169349383
Bréauté-Beuzeville,O,O,340000,1.0,Bréauté,Seine-Maritime,49.6034564847, 0.416942488414
Étainhus-St-Romain,N,O,340000,1.0,Étainhus,Seine-Maritime,49.560622553, 0.330444259411
Sartrouville,N,O,340000,1.0,Sartrouville,Yvelines,48.9376304677, 2.15698575255
Villennes-sur-Seine,N,O,340000,1.0,Villennes-sur-Seine,Yvelines,48.9394735663, 1.99966946005
Aubergenville-Élisabethville,N,O,340000,1.0,Aubergenville,Yvelines,48.9721230847, 1.84848738361
Mantes-la-Jolie,O,O,340000,1.0,Mantes-la-Ville,Yvelines,48.9894268478, 1.70315591062
Le Havre-Graville (IE),N,O,341306,2.0,Le Havre,Seine-Maritime,49.4997748475, 0.160912430784
Pont-de-l'Arche,O,O,342000,1.0,Alizay,Eure,49.3169119224, 1.1597019716
Malaunay-Le Houlme,N,O,350000,1.0,Le Houlme,Seine-Maritime,49.5133309659, 1.03970388663
Barentin-Embranchement,N,O,351000,1.0,Barentin,Seine-Maritime,49.5482471967, 0.955107530488
St-Vaast-Bosville,N,N,358000,1.0,St-Vaast-Dieppedalle,Seine-Maritime,49.7599464056, 0.704868246636
Bréauté-Beuzeville,O,O,359000,1.0,Bréauté,Seine-Maritime,49.6034564847, 0.416942488414
Rolleville,N,O,361000,1.0,Rolleville,Seine-Maritime,49.5815924722, 0.216204125344
Rouen-Rive-Gauche,N,N,365000,1.0,Sotteville-lès-Rouen,Seine-Maritime,49.4295481988, 1.09879912988
Moult-Argences,O,O,366000,1.0,Moult,Calvados,49.1110822024, -0.186414347268
Bretteville-Norrey,N,O,366000,1.0,St-Manvieu-Norrey,Calvados,49.2032579024, -0.511975470833
Le Molay-Littry,N,O,366000,1.0,Le Molay-Littry,Calvados,49.2492084926, -0.881589183913
Beaumont-le-Roger,N,O,366000,1.0,Beaumont-le-Roger,Eure,49.0741713494, 0.77289941225
Carentan,N,O,366000,1.0,Carentan,Manche,49.301755334, -1.24206929304
Chef-du-Pont-Ste-Mère,N,O,366000,1.0,Chef-du-Pont,Manche,49.3845366355, -1.34427135152
Sotteville,O,O,369000,1.0,Sotteville-lès-Rouen,Seine-Maritime,49.4123965863, 1.10247841122
Bueil,N,O,370000,1.0,Bueil,Eure,48.925256672, 1.44354850049
Serquigny,N,O,372000,1.0,Serquigny,Eure,49.1080724854, 0.718682267397
Brionne (Eure),N,O,372000,1.0,Brionne,Eure,49.196433553, 0.711468823855
Glos-Montfort,O,O,375000,1.0,Glos-sur-Risle,Eure,49.2712928026, 0.682934904403
Louviers,N,N,376000,1.0,Louviers,Eure,49.2159090076, 1.17782480792
Pont-l'Évêque,N,O,390000,1.0,Pont-l'Évêque,Calvados,49.2870875146, 0.192213594467
Tillières,N,O,395000,1.0,Tillières-sur-Avre,Eure,48.7608452116, 1.0545697077
Verneuil-sur-Avre,O,O,395000,1.0,Verneuil-sur-Avre,Eure,48.7427231789, 0.929326148711
Dreux,O,O,395000,1.0,Dreux,Eure-et-Loir,48.7296862798, 1.36657308673
Ste-Gauburge,N,O,395000,1.0,Ste-Gauburge-Ste-Colombe,Orne,48.7174251329, 0.428891878627
Plaisir-Les Clayes,N,O,395000,1.0,Plaisir,Yvelines,48.830997705, 1.9574933321
Villiers-Neauphle-Pontchartrain,N,O,395000,1.0,Villiers-St-Fréderic,Yvelines,48.8152753985, 1.87754510522
Montfort-l'Amaury-Mère,O,O,395000,1.0,Méré,Yvelines,48.8027382308, 1.81559085887
Orgérus-Béhoust,N,O,395000,1.0,Orgerus,Yvelines,48.8266223547, 1.70291051448
St-Quentin-en-Yvelines,N,O,395306,1.0,St-Cyr-l'École,Yvelines,48.7873656578, 2.04436566462
Mareil-sur-Mauldre,N,O,396000,1.0,Mareil-sur-Mauldre,Yvelines,48.8936706357, 1.87155284416
Dreux,O,O,397000,1.0,Dreux,Eure-et-Loir,48.7296862798, 1.36657308673
Vire,N,O,405000,1.0,Vire,Calvados,48.8464475893, -0.882776027739
St-Sever (Calvados),N,O,405000,1.0,St-Sever-Calvados,Calvados,48.8436283651, -1.05164385005
Villedieu-les-Poêles,N,O,405000,1.0,Villedieu-les-Poêles,Manche,48.8342296803, -1.22527255631
Clévilliers,N,N,409000,1.0,Clévilliers,Eure-et-Loir,48.5515611614, 1.37728106112
Couliboeuf,N,O,410000,1.0,Morteaux-Couliboeuf,Calvados,48.923582529, -0.0982956450157
Caen,O,O,413000,1.0,Caen,Calvados,49.1764836112, -0.348219668302
Lison,N,O,415000,1.0,Lison,Calvados,49.2270129838, -1.0501862747
Plerguer,N,O,415000,1.0,Plerguer,Ille-et-Vilaine,48.531483898, -1.85055397537
Pontorson-Mont-St-Michel,N,O,415000,1.0,Pontorson,Manche,48.5524317738, -1.50490881055
Carantilly-Marigny,N,O,415000,1.0,Carantilly,Manche,49.0678750555, -1.24451732271
Coutances,O,O,415000,1.0,Coutances,Manche,49.0426718386, -1.44150675976
Avranches,N,O,415000,1.0,Avranches,Manche,48.690399454, -1.36986429167
Plénée-Jugon,O,O,420000,1.0,Plénée-Jugon,Côte-d'Armor,48.3766429787, -2.35464876311
Plestan,O,O,420000,1.0,Plestan,Côte-d'Armor,48.4255383999, -2.4420676368
Chartres,O,O,420000,1.0,Chartres,Eure-et-Loir,48.4486697149, 1.48142905416
St-Aubin-St-Luperce,N,O,420000,1.0,St-Aubin-des-Bois,Eure-et-Loir,48.4476625752, 1.33173895183
Morlaix,O,O,420000,1.0,Morlaix,Finistère,48.5779817311, -3.83247783743
La Roche,N,O,420000,1.0,La Roche-Maurice,Finistère,48.4740875688, -4.2052246275
Meudon,N,O,420000,1.0,Meudon,Hauts-de-Seine,48.8148008325, 2.24087538048
Breteil,N,O,420000,1.0,Breteil,Ille-et-Vilaine,48.1407689296, -1.88137176033
Montauban-de-Bretagne,O,O,420000,1.0,Montauban-de-Bretagne,Ille-et-Vilaine,48.1900380504, -2.05280749167
Neau,O,O,420000,1.0,Neau,Mayenne,48.1575375109, -0.476530598773
Montsûrs,N,O,420000,1.0,Brée,Mayenne,48.1412871518, -0.551311716926
Condé-sur-Huisne,N,O,420000,1.0,Condé-sur-Huisne,Orne,48.383595913, 0.848904495513
Paris-Montparnasse,N,O,420000,1.0,Paris-15,Paris,48.8406428434, 2.31982050131
Paris-Vaugirard,O,O,420000,1.0,Paris-15,Paris,48.8375300598, 2.31617055534
Connerré-Beillé,O,O,420000,1.0,Beillé,Sarthe,48.0738432951, 0.48696666349
Montfort-le-Gesnois,N,O,420000,1.0,Montfort-le-Gesnois,Sarthe,48.0405851573, 0.406533379799
St-Cyr,O,O,420000,1.0,St-Cyr-l'École,Yvelines,48.7986131764, 2.0727357995
Trappes-Voyageurs,N,O,420000,1.0,Trappes,Yvelines,48.7750532593, 2.00732003611
Prey,N,N,422000,1.0,Prey,Eure,48.9584783689, 1.21982361246
L'Aigle,N,O,424000,1.0,L'Aigle,Orne,48.7665705809, 0.620037803914
Couliboeuf,N,O,430000,1.0,Morteaux-Couliboeuf,Calvados,48.923582529, -0.0982956450157
St-Pierre-sur-Dives,N,O,430000,1.0,St-Pierre-sur-Dives,Calvados,49.0232543935, -0.0405581076165
Mézidon,O,O,430000,1.0,Mézidon-Canon,Calvados,49.0708826231, -0.0750823731812
Meximieux-Pérouges,O,O,890000,1.0,Meximieux,Ain,45.9016831092, 5.19355238283
Leyment,O,N,890000,1.0,Leyment,Ain,45.9364711726, 5.28512797171
Paradis,N,O,891000,1.0,Collonges,Ain,46.1495313405, 5.92896239712
St-Jean-de-Gonville,N,N,891000,1.0,St-Jean-de-Gonville,Ain,46.2103191011, 5.95374267252
Chevry,O,N,891000,1.0,Chevry,Ain,46.2802101906, 6.03959808002
Pitegny,N,O,891000,1.0,Gex,Ain,46.3243257125, 6.08293875918
Viry,O,N,892000,1.0,Viry,Haute-Savoie,46.1240299627, 6.03005220718
Bossey-Veyrier,O,N,892000,1.0,Étrembières,Haute-Savoie,46.1598303653, 6.18154231855
Annemasse,O,O,892000,1.0,Annemasse,Haute-Savoie,46.2004871968, 6.23823814857
Perrignier,O,O,892000,1.0,Perrignier,Haute-Savoie,46.3041776653, 6.42594705461
Évian-les-Bains,O,O,892000,1.0,Évian-les-Bains,Haute-Savoie,46.3977528715, 6.5784266194
Genève-Eaux-Vives,N,O,894000,1.0,Genève-Eaux-Vives,Étranger,46.2009370256, 6.16582638083
Annemasse,O,O,894000,1.0,Ambilly,Haute-Savoie,46.2004871968, 6.23823814857
Viaduc-Ste-Marie,N,O,896000,1.0,Les Houches,Haute-Savoie,45.8970815249, 6.78506331698
Les Houches,N,O,896000,1.0,Les Houches,Haute-Savoie,45.8937055667, 6.79694458232
Chedde-Voie-Étroite,N,O,896000,1.0,Passy,Haute-Savoie,45.9263110737, 6.71985285777
Le Châtelard-Frontière,N,O,896000,1.0,La Châtelard,Suisse,46.0513870681, 6.94793258932
Marcellaz-Hauteville,N,N,897000,1.0,Hauteville-sur-Fier,Haute-Savoie,45.8956086371, 5.98248388791
Groisy-Thorens-la-Caille,O,O,897000,1.0,Groisy,Haute-Savoie,46.0111933117, 6.17563190218
Frontenex,O,O,899000,1.0,Frontenex,Savoie,45.6304810747, 6.31432409102
Pomblière-St-Marcel,O,N,899000,1.0,St-Marcel,Savoie,45.5048597119, 6.56269327007
Chindrieux,N,O,900000,1.0,Chindrieux,Savoie,45.8032985899, 5.84669789278
Aix-les-Bains-Le Revard,N,O,900000,1.0,Aix-les-Bains,Savoie,45.6882194117, 5.90889228203
St-Pierre-d'Albigny,O,O,900000,1.0,St-Pierre-d'Albigny,Savoie,45.5571651519, 6.15633373986
Épierre-St-Léger,O,O,900000,1.0,Épierre,Savoie,45.4569624429, 6.29237361259
Modane-Berchette,N,N,900000,1.0,Orelle,Savoie,45.2051970255, 6.57707290781
La Praz,N,N,900000,1.0,Freney,Savoie,45.201187052, 6.58980964593
La Bridoire,N,O,903000,1.0,La Bridoire,Savoie,45.530311232, 5.74789631655
Aix-en-Provence,N,O,905000,2.0,Aix-en-Provence,Bouches-du-Rhône,43.5227627856, 5.44517675851
Simiane,N,O,905000,2.0,Simiane-Collongue,Bouches-du-Rhône,43.4347986189, 5.42591959721
St-Antoine (MR),N,N,905000,2.0,Marseille-15,Bouches-du-Rhône,43.3693278958, 5.35804919027
Aspres-sur-Buëch,N,O,905000,1.0,Aspres-sur-Buëch,Hautes-Alpes,44.5193795097, 5.75433249325
Voreppe,O,O,905000,1.0,Voreppe,Isère,45.2897933087, 5.63250239862
Vif,O,O,905000,1.0,Vif,Isère,45.0478380018, 5.68461822261
St-Quentin-Fallavier,O,O,905000,1.0,St-Quentin-Fallavier,Isère,45.638060242, 5.10090531156
La Tour-du-Pin,N,O,905000,1.0,La Tour-du-Pin,Isère,45.5599470266, 5.45045166075
St-André-le-Gaz,O,O,905000,1.0,St-André-le-Gaz,Isère,45.5439370418, 5.52473658792
Beaurepaire,O,N,907000,1.0,Beaurepaire,Isère,45.3306272885, 5.05761305098
Valence-TGV,N,O,908000,1.0,Alixan,Drôme,44.9927421533, 4.97854925737
Alixan-Châteauneuf-d'Isère,O,N,908000,1.0,Châteauneuf-sur-Isère,Drôme,45.002139226, 4.98840454231
Romans-Bourg-de-Péage,O,O,908000,1.0,Romans-sur-Isère,Drôme,45.0489942376, 5.04963916915
St-Hilaire-St-Nazaire,N,O,908000,1.0,St-Hilaire-du-Rosier,Isère,45.0715237925, 5.24389768732
Tullins-Fures,N,O,908000,1.0,Tullins,Isère,45.3008774151, 5.4923358677
Moirans,N,O,908000,1.0,Moirans,Isère,45.3216221544, 5.58256567983
Le Cheylas-La Buissière,O,N,909000,1.0,Le Cheylas,Isère,45.3931350267, 5.99723467224
Pontcharra-sur-Breda-Allevard,O,O,909000,1.0,Pontcharra,Isère,45.4340898128, 6.00771208027
Grenoble-Université-Gières,O,O,909903,1.0,St-Martin-d'Hères,Isère,45.1849677079, 5.78464175397
Allex-Grane,N,N,912000,1.0,Allex,Drôme,44.7481664438, 4.9203349157
Chorges,O,O,915000,1.0,Chorges,Hautes-Alpes,44.5457272287, 6.27177365085
Savines,N,N,915000,1.0,Savines-le-Lac,Hautes-Alpes,44.5359236425, 6.39072552194
Embrun,N,O,915000,2.0,Embrun,Hautes-Alpes,44.5667475697, 6.49615251937
Château-Arnoux-St-Auban,O,O,920000,1.0,Château-Arnoux-St-Auban,Alpes-de-Haute-Provenc,44.061031924, 5.99738902583
Sorgues-Châteauneuf-du-Pape,O,O,927000,1.0,Sorgues,Vaucluse,44.0053295043, 4.87576941586
Théoule-sur-Mer,N,O,930000,1.0,Théoule-sur-Mer,Alpes-Maritimes,43.5134946864, 6.93683718027
Villeneuve-Loubet-Plage,N,O,930000,1.0,Villeneuve-Loubet,Alpes-Maritimes,43.6295556594, 7.134308893
Hippodrome-de-la-Côte-d'Azur,N,O,930000,1.0,Cagnes-sur-Mer,Alpes-Maritimes,43.6494512185, 7.14163301242
Cap-d'Ail,N,O,930000,1.0,Cap-d'Ail,Alpes-Maritimes,43.7206132147, 7.39409347694
Cassis,O,O,930000,1.0,Cassis,Bouches-du-Rhône,43.2341031696, 5.55319194282
La Barasse,N,O,930000,1.0,Marseille-11,Bouches-du-Rhône,43.2860314608, 5.48397749475
Carnoules,N,O,930000,1.0,Carnoules,Var,43.2974676039, 6.18668277392
Gonfaron,N,O,930000,1.0,Gonfaron,Var,43.3171250868, 6.28184055042
Les Arcs-Draguignan,O,O,930000,1.0,Les Arcs,Var,43.4556126256, 6.48254172762
Fréjus,N,O,930000,1.0,Fréjus,Var,43.4318644874, 6.73296574207
St-Raphaël-Valescure,N,O,930000,1.0,St-Raphaël,Var,43.4239717313, 6.76889969753
Agay,N,O,930000,1.0,St-Raphaël,Var,43.4315910834, 6.85664714518
Cuers-Pierrefeu,N,O,930000,1.0,Cuers,Var,43.2363604301, 6.08566762068
Istres,N,O,935000,1.0,Istres,Bouches-du-Rhône,43.5154528937, 4.98026482264
Fos-sur-Mer,N,O,935000,1.0,Port-de-Bouc,Bouches-du-Rhône,43.4280894984, 4.97472332407
Carry-le-Rouet,N,O,935000,1.0,Carry-le-Rouet,Bouches-du-Rhône,43.33668382, 5.1536175346
Niolon,N,O,935000,1.0,Le Rove,Bouches-du-Rhône,43.3401156587, 5.25700547798
Port-St-Louis-du-Rhône,O,N,935903,1.0,Port-St-Louis-du-Rhône,Bouches-du-Rhône,43.3989144128, 4.8043633696
Marseille-Blancarde,O,O,937000,1.0,Marseille-04,Bouches-du-Rhône,43.2961934957, 5.40677647218
Marseille-Prado,O,N,937000,1.0,Marseille-10,Bouches-du-Rhône,43.2787314151, 5.39960334547
Marseille-Maritime-Arenc,O,N,939000,1.0,Marseille-02,Bouches-du-Rhône,43.3212159796, 5.36322516745
L'Estaque,N,O,939001,1.0,Marseille-15,Bouches-du-Rhône,43.3637951256, 5.32137803118
La Motte-Ste-Rosseline,O,N,943000,1.0,La Motte,Var,43.480653422, 6.51490943376
Grasse,N,O,944000,1.0,Grasse,Alpes-Maritimes,43.6536333165, 6.92640806937
Halte de Fontanil-Lycée Drap,N,O,945000,1.0,Drap,Alpes-Maritimes,43.7641707803, 7.33901711853
Sospel,N,O,945000,1.0,Sospel,Alpes-Maritimes,43.8764825712, 7.45389013739
La Trinité-Victor,N,O,945000,1.0,La Trinité,Alpes-Maritimes,43.7429118793, 7.31173826417
Paris-La Chapelle-Évangile,N,N,955000,1.0,Paris-18,Paris,48.89747214, 2.36989756582
Verneuil-l'Étang,O,O,956000,1.0,Verneuil-l'Étang,Seine-et-Marne,48.6445154556, 2.82487189299
Sucy-Bonneuil,O,N,957000,1.0,Sucy-en-Brie,Val-de-Marne,48.7716145325, 2.50769642038
Remise-à-Jorelle,N,O,958000,1.0,Bondy,Seine-St-Denis,48.8928680449, 2.48583251777
Pavillons-sous-Bois,N,O,958000,1.0,Les Pavillons-sous-Bois,Seine-St-Denis,48.9022450154, 2.51151986269
Aulnay-sous-Bois,N,O,958000,1.0,Sevran,Seine-St-Denis,48.9322083864, 2.49405573532
Les Grésillons,N,O,962000,1.0,Gennevilliers,Hauts-de-Seine,48.9201198506, 2.3140738154
Avenue-Henri-Martin,N,O,962000,1.0,Paris-16,Paris,48.8643462797, 2.27214761131
Avenue-Foch,N,O,962000,1.0,Paris-16,Paris,48.8709563185, 2.27550530317
Ermont-Eaubonne,N,O,964000,1.0,Ermont,Val-d'Oise,48.9808247345, 2.27123637617
Pont-Cardinet,N,O,971000,1.0,Paris-17,Paris,48.887783356, 2.31463148797
St-Cloud,N,O,973000,1.0,St-Cloud,Hauts-de-Seine,48.8452071172, 2.21726855939
Pont-Cardinet,N,O,973000,1.0,Paris-17,Paris,48.887783356, 2.31463148797
Viroflay-Rive-Droite,N,O,973000,1.0,Viroflay,Yvelines,48.805450116, 2.16833042958
Versailles-Rive-Droite,N,O,973000,1.0,Versailles,Yvelines,48.8096068663, 2.13569052245
Garches-Marnes-la-Coquette,N,O,974000,1.0,St-Cloud,Hauts-de-Seine,48.8379505621, 2.18663410253
Clichy-Levallois,N,O,975000,1.0,Levallois-Perret,Hauts-de-Seine,48.8979541009, 2.29743687734
Nanterre-Préfecture,N,O,975900,1.0,Nanterre,Hauts-de-Seine,48.9010223462, 2.21382974216
Meudon-Val-Fleury,N,O,977000,1.0,Meudon,Hauts-de-Seine,48.8078793245, 2.24124725976
Champ-de-Mars-Tour-Eiffel,N,O,977000,1.0,Paris-15,Paris,48.8565620367, 2.28981536126
Vias,N,O,732000,1.0,Vias,Hérault,43.3156903468, 3.42574653506
Castelnaudary,O,O,736000,1.0,Castelnaudary,Aude,43.3120602334, 1.9509508202
Bédarieux,N,O,737000,1.0,Bédarieux,Hérault,43.6086138677, 3.14967897742
Damiatte-St-Paul,N,O,738000,1.0,Damiatte,Tarn,43.6563594649, 1.97425996556
Vielmur-sur-Agout,N,O,738000,1.0,Vielmur-sur-Agout,Tarn,43.6241004758, 2.08941722439
Sémalens,N,O,738000,1.0,Sémalens,Tarn,43.6002267564, 2.11586680344
Marssac-sur-Tarn,N,O,741000,1.0,Marssac-sur-Tarn,Tarn,43.9150170805, 2.02689499245
St-Juéry,O,N,742000,1.0,St-Juéry,Tarn,43.9429397127, 2.20333821136
Ris-Orangis,O,O,745000,1.0,Ris-Orangis,Essonne,48.6592900112, 2.41441308211
Maisse,N,O,745000,1.0,Maisse,Essonne,48.3931740135, 2.39306128173
Lorcy,O,N,745000,1.0,Corbeilles,Loiret,48.0660847695, 2.55128300098
Villabé,N,O,746000,1.0,Villabé,Essonne,48.5926462017, 2.4618283194
