route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800854042,11898,DUASN133861F03002-1_329591,"VOLU",0,
DUA800854042,10593,DUASN133851F09001-1_329592,"VOLU",0,
DUA800854042,10593,DUASN133487F07001-1_329593,"VOLU",0,
DUA800854042,10593,DUASN133481F07001-1_329594,"VOLU",0,
DUA800854042,10593,DUASN133497F06001-1_329595,"VOLU",0,
DUA800854042,10593,DUASN133401F02002-1_329596,"VOLU",0,
DUA800854042,12002,DUASN130271F01003-1_329597,"VOLU",0,
DUA800854042,10593,DUASN133439F04001-1_329598,"VOLU",0,
DUA800854042,10593,DUASN133445F03002-1_329599,"VOLU",0,
DUA800854042,10593,DUASN133467F05001-1_329600,"VOLU",0,
DUA800854042,10593,DUASN133459F06001-1_329601,"VOLU",0,
DUA800854042,10593,DUASN133493F07001-1_329602,"VOLU",0,
DUA800854042,10593,DUASN133473F06001-1_329603,"VOLU",0,
DUA800854042,10593,DUASN133453F02002-1_329604,"VOLU",0,
DUA800854042,10593,DUASN133671F05001-1_329605,"VOLU",0,
DUA800854042,10593,DUASN133665F05001-1_329606,"VOLU",0,
DUA800854042,10593,DUASN133683F05001-1_329607,"VOLU",0,
DUA800854042,10593,DUASN133589F06001-1_329608,"VOLU",0,
DUA800854042,10593,DUASN133585F06001-1_329609,"VOLU",0,
DUA800854042,10593,DUASN133623F06001-1_329610,"VOLU",0,
DUA800854042,10593,DUASN133631F06001-1_329611,"VOLU",0,
DUA800854042,10593,DUASN133651F05001-1_329612,"VOLU",0,
DUA800854042,10593,DUASN133645F05001-1_329613,"VOLU",0,
DUA800854042,10593,DUASN133679F05001-1_329614,"VOLU",0,
DUA800854042,10593,DUASN133659F05001-1_329615,"VOLU",0,
DUA800854042,10593,DUASN133637F05001-1_329616,"VOLU",0,
DUA800854042,10593,DUASN133577F06001-1_329617,"VOLU",0,
DUA800854042,11983,DUASN133861F03003-1_329618,"VOLU",0,
DUA800854042,11983,DUASN133867F03002-1_329619,"VOLU",0,
DUA800854042,11898,DUASN133867F03001-1_329620,"VOLA",0,
DUA800854042,11982,DUASN133881F13001-1_329621,"VOLU",0,
DUA800854042,11982,DUASN133877F13001-1_329622,"VOLU",0,
DUA800854042,10593,DUASN133867F10001-1_329623,"VOLU",0,
DUA800854042,10593,DUASN133613F06001-1_329624,"VOLU",0,
DUA800854042,10593,DUASN133595F06001-1_329625,"VOLU",0,
DUA800854042,10593,DUASN133581F06001-1_329626,"VOLU",0,
DUA800854042,10593,DUASN133607F06001-1_329627,"VOLU",0,
DUA800854042,10593,DUASN133601F06001-1_329628,"VOLU",0,
DUA800854042,10593,DUASN133617F06001-1_329629,"VOLU",0,
DUA800854042,10593,DUASN133537F06001-1_329630,"VOLU",0,
DUA800854042,10593,DUASN133509F06001-1_329631,"VOLU",0,
DUA800854042,10593,DUASN133513F06001-1_329632,"VOLU",0,
DUA800854042,10593,DUASN133573F06001-1_329633,"VOLU",0,
DUA800854042,10593,DUASN133561F06001-1_329634,"VOLU",0,
DUA800854042,10593,DUASN133565F06001-1_329635,"VOLU",0,
DUA800854042,10593,DUASN133501F07001-1_329636,"VOLA",0,
DUA800854042,10593,DUASN133533F06001-1_329637,"VOLU",0,
DUA800854042,10593,DUASN133521F06001-1_329638,"VOLU",0,
DUA800854042,10593,DUASN133525F06001-1_329639,"VOLU",0,
DUA800854042,10593,DUASN133505F06001-1_329640,"VOLU",0,
DUA800854042,10593,DUASN133517F06001-1_329641,"VOLU",0,
DUA800854042,10593,DUASN133529F07001-1_329642,"VOLU",0,
DUA800854042,11982,DUASN130271F01001-1_329643,"VOLU",0,
DUA800854042,10593,DUASN133433F02002-1_329644,"VOLU",0,
DUA800854042,10593,DUASN133415F02001-1_329645,"VOLU",0,
DUA800854042,10593,DUASN133427F03002-1_329646,"VOLU",0,
DUA800854042,10593,DUASN133407F04002-1_329647,"VOLU",0,
DUA800854042,11984,DUASN130271F01002-1_329648,"VOLU",0,
DUA800854042,10593,DUASN133421F03002-1_329649,"VOLU",0,
DUA800854042,10593,DUASN133545F06001-1_329650,"VOLU",0,
DUA800854042,10593,DUASN133557F06001-1_329651,"VOLU",0,
DUA800854042,10593,DUASN133569F06001-1_329652,"VOLU",0,
DUA800854042,10593,DUASN133541F06001-1_329653,"VOLU",0,
DUA800854042,10593,DUASN133549F06001-1_329654,"VOLU",0,
DUA800854042,10593,DUASN133553F06001-1_329655,"VOLU",0,
DUA800854042,10593,DUASN134533F03002-1_329656,"SALS",0,
DUA800854042,10593,DUASN134523F02002-1_329657,"SALS",0,
DUA800854042,10593,DUASN134579F05001-1_329658,"SALS",0,
DUA800854042,10593,DUASN134545F03002-1_329659,"SALS",0,
DUA800854042,10593,DUASN134557F06001-1_329660,"SALS",0,
DUA800854042,10593,DUASN134507F03002-1_329661,"SALS",0,
DUA800854042,10593,DUASN134513F06001-1_329662,"SALS",0,
DUA800854042,10593,DUASN134569F06001-1_329663,"SALS",0,
DUA800854042,10593,DUASN134585F06001-1_329664,"SALS",0,
DUA800854042,10593,DUASN134591F06001-1_329665,"SALS",0,
DUA800854042,10593,DUASN134597F06001-1_329666,"SALS",0,
DUA800854042,10593,DUASN134603F06001-1_329667,"SALS",0,
DUA800854042,10593,DUASN134609F08001-1_329668,"SALS",0,
DUA800854042,10593,DUASN134615F06001-1_329669,"SALS",0,
DUA800854042,10593,DUASN134621F06001-1_329670,"SALS",0,
DUA800854042,10593,DUASN134627F06001-1_329671,"SALS",0,
DUA800854042,10593,DUASN134633F06001-1_329672,"SALS",0,
DUA800854042,10593,DUASN134639F06001-1_329673,"SALS",0,
DUA800854042,10593,DUASN134645F06001-1_329674,"SALS",0,
DUA800854042,10593,DUASN134651F06001-1_329675,"SALS",0,
DUA800854042,10593,DUASN134659F06001-1_329676,"SALS",0,
DUA800854042,10593,DUASN134669F06001-1_329677,"SALS",0,
DUA800854042,10593,DUASN134677F06001-1_329678,"SALS",0,
DUA800854042,10593,DUASN134689F06001-1_329679,"SALS",0,
DUA800854042,10593,DUASN134701F06001-1_329680,"SALS",0,
DUA800854042,10593,DUASN134713F06001-1_329681,"SALS",0,
DUA800854042,10593,DUASN134725F08001-1_329682,"SALS",0,
DUA800854042,10593,DUASN134735F06001-1_329683,"SALS",0,
DUA800854042,10593,DUASN134741F07001-1_329684,"SALS",0,
DUA800854042,10593,DUASN134747F07001-1_329685,"SALS",0,
DUA800854042,10593,DUASN134753F07001-1_329686,"SALS",0,
DUA800854042,10572,DUASN134981F01002-1_329687,"SALS",0,
DUA800854042,10572,DUASN134983F01002-1_329688,"SALS",0,
DUA800854042,10572,DUASN134985F01002-1_329689,"SALS",0,
DUA800854042,10572,DUASN134987F01002-1_329690,"SALS",0,
DUA800854042,11924,DUASN132612F01001-1_329691,"NOIS",0,
DUA800854042,11925,DUASN132610F01001-1_329692,"NOIS",0,
DUA800854042,11924,DUASN132592F01001-1_329693,"NOIS",0,
DUA800854042,11926,DUASN132614F01001-1_329694,"NOIS",0,
DUA800854042,11924,DUASN132608F01001-1_329695,"NOIS",0,
DUA800854042,10827,DUASN132606F01001-1_329696,"NOIS",0,
DUA800854042,11927,DUASN132604F01001-1_329697,"NOIS",0,
DUA800854042,11927,DUASN132516F01001-1_329698,"NOIS",0,
DUA800854042,11924,DUASN132530F01001-1_329699,"NOIS",0,
DUA800854042,10827,DUASN132514F01001-1_329700,"NOIS",0,
DUA800854042,11927,DUASN132522F01001-1_329701,"NOIS",0,
DUA800854042,11924,DUASN132510F01001-1_329702,"NOIS",0,
DUA800854042,11924,DUASN132526F01001-1_329703,"NOIS",0,
DUA800854042,11929,DUASN132528F01001-1_329704,"NOIS",0,
DUA800854042,11926,DUASN132524F01001-1_329705,"NOIS",0,
DUA800854042,11926,DUASN132532F01001-1_329706,"NOIS",0,
DUA800854042,11927,DUASN132534F01001-1_329707,"NOIS",0,
DUA800854042,11926,DUASN132520F01001-1_329708,"NOIS",0,
DUA800854042,11926,DUASN132536F01001-1_329709,"NOIS",0,
DUA800854042,11930,DUASN132538F01001-1_329710,"NOIS",0,
DUA800854042,11924,DUASN132552F01001-1_329711,"NOIS",0,
DUA800854042,11924,DUASN132544F01001-1_329712,"NOIS",0,
DUA800854042,11927,DUASN132548F01001-1_329713,"NOIS",0,
DUA800854042,11927,DUASN132564F01001-1_329714,"NOIS",0,
DUA800854042,10827,DUASN132518F01001-1_329715,"NOIS",0,
DUA800854042,11924,DUASN132560F01001-1_329716,"NOIS",0,
DUA800854042,11929,DUASN132540F01001-1_329717,"NOIS",0,
DUA800854042,11924,DUASN132568F01001-1_329718,"NOIS",0,
DUA800854042,10827,DUASN132630F01001-1_329719,"NOIS",0,
DUA800854042,11924,DUASN132632F01001-1_329720,"NOIS",0,
DUA800854042,11927,DUASN132628F01001-1_329721,"NOIS",0,
DUA800854042,11924,DUASN132576F01001-1_329722,"NOIS",0,
DUA800854042,11927,DUASN132572F01001-1_329723,"NOIS",0,
DUA800854042,11924,DUASN132584F01001-1_329724,"NOIS",0,
DUA800854042,11927,DUASN132588F01001-1_329725,"NOIS",0,
DUA800854042,10827,DUASN132602F01001-1_329726,"NOIS",0,
DUA800854042,11927,DUASN132596F01001-1_329727,"NOIS",0,
DUA800854042,11924,DUASN132600F01001-1_329728,"NOIS",0,
DUA800854042,11927,DUASN132556F01001-1_329729,"NOIS",0,
DUA800854042,10827,DUASN132626F01001-1_329730,"NOIS",0,
DUA800854042,11927,DUASN132616F01001-1_329731,"NOIS",0,
DUA800854042,11924,DUASN132624F01001-1_329732,"NOIS",0,
DUA800854042,11927,DUASN132580F01001-1_329733,"NOIS",0,
DUA800854042,11929,DUASN132622F01001-1_329734,"NOIS",0,
DUA800854042,11924,DUASN132640F01001-1_329735,"NOIS",0,
DUA800854042,11924,DUASN132644F01001-1_329736,"NOIS",0,
DUA800854042,11924,DUASN132636F01001-1_329737,"NOIS",0,
DUA800854042,11926,DUASN132618F01001-1_329738,"NOIS",0,
DUA800854042,11924,DUASN132620F01001-1_329739,"NOIS",0,
DUA800854042,10991,DUASN131508F01001-1_329740,"POPA",1,
DUA800854042,10991,DUASN131510F01001-1_329741,"POPA",1,
DUA800854042,11933,DUASN131512F01001-1_329742,"POPA",1,
DUA800854042,11933,DUASN131516F01001-1_329743,"POPA",1,
DUA800854042,10991,DUASN131518F01001-1_329744,"POPA",1,
DUA800854042,10991,DUASN131522F01001-1_329745,"POPA",1,
DUA800854042,10991,DUASN131524F01001-1_329746,"POPA",1,
DUA800854042,10991,DUASN131526F01001-1_329747,"POPA",1,
DUA800854042,10991,DUASN131532F01001-1_329748,"POPA",1,
DUA800854042,11932,DUASN131534F01001-1_329749,"POPA",1,
DUA800854042,10991,DUASN131536F01001-1_329750,"POPA",1,
DUA800854042,11932,DUASN131538F01001-1_329751,"POPA",1,
DUA800854042,10991,DUASN131540F01001-1_329752,"POPA",1,
DUA800854042,11932,DUASN131544F01001-1_329753,"POPA",1,
DUA800854042,10991,DUASN131546F01001-1_329754,"POPA",1,
DUA800854042,11932,DUASN131548F01001-1_329755,"POPA",1,
DUA800854042,10991,DUASN131550F01001-1_329756,"POPA",1,
DUA800854042,10991,DUASN131554F01001-1_329757,"POPA",1,
DUA800854042,11932,DUASN131558F01001-1_329758,"POPA",1,
DUA800854042,10991,DUASN131564F01001-1_329759,"POPA",1,
DUA800854042,11932,DUASN131568F01001-1_329760,"POPA",1,
DUA800854042,10991,DUASN131570F01001-1_329761,"POPA",1,
DUA800854042,11923,DUASN131576F01001-1_329762,"POPA",1,
DUA800854042,11285,DUASN131580F01001-1_329763,"POPA",1,
DUA800854042,11923,DUASN131582F01001-1_329764,"POPA",1,
DUA800854042,11923,DUASN131586F01001-1_329765,"NELY",1,
DUA800854042,11923,DUASN131588F01001-1_329766,"POPA",1,
DUA800854042,11923,DUASN131592F01001-1_329767,"POPA",1,
DUA800854042,11923,DUASN131594F01001-1_329768,"POPA",1,
DUA800854042,11923,DUASN131598F01001-1_329769,"POPA",1,
DUA800854042,11923,DUASN131600F01001-1_329770,"POPA",1,
DUA800854042,11923,DUASN131606F01001-1_329771,"POPA",1,
DUA800854042,11923,DUASN131608F01001-1_329772,"POPA",1,
DUA800854042,11923,DUASN131612F01001-1_329773,"POPA",1,
DUA800854042,11923,DUASN131614F01001-1_329774,"POPA",1,
DUA800854042,11923,DUASN131618F01001-1_329775,"POPA",1,
DUA800854042,11923,DUASN131622F01001-1_329776,"POPA",1,
DUA800854042,11923,DUASN131626F01001-1_329777,"POPA",1,
DUA800854042,11923,DUASN131628F01001-1_329778,"POPA",1,
DUA800854042,11923,DUASN131632F01001-1_329779,"POPA",1,
DUA800854042,11923,DUASN131634F01001-1_329780,"POPA",1,
DUA800854042,11923,DUASN131638F01001-1_329781,"POPA",1,
DUA800854042,11923,DUASN131640F01001-1_329782,"POPA",1,
DUA800854042,11923,DUASN131644F01001-1_329783,"POPA",1,
DUA800854042,11923,DUASN131646F01001-1_329784,"POPA",1,
DUA800854042,11285,DUASN131650F01001-1_329785,"POPA",1,
DUA800854042,11923,DUASN131652F01001-1_329786,"POPA",1,
DUA800854042,10991,DUASN131658F01001-1_329787,"POPA",1,
DUA800854042,11932,DUASN131662F01001-1_329788,"POPA",1,
DUA800854042,10991,DUASN131664F01001-1_329789,"POPA",1,
DUA800854042,10927,DUASN131672F01001-1_329790,"POPA",1,
DUA800854042,10991,DUASN131674F01001-1_329791,"POPA",1,
DUA800854042,11932,DUASN131678F01001-1_329792,"POPA",1,
DUA800854042,10991,DUASN131680F01001-1_329793,"POPA",1,
DUA800854042,11932,DUASN131684F01001-1_329794,"POPA",1,
DUA800854042,10927,DUASN131692F01001-1_329795,"POPA",1,
DUA800854042,10927,DUASN131698F01001-1_329796,"POPA",1,
DUA800854042,10927,DUASN131706F01001-1_329797,"POPA",1,
DUA800854042,10927,DUASN131710F01001-1_329798,"POPA",1,
DUA800854042,10927,DUASN131718F01001-1_329799,"POPA",1,
DUA800854042,10927,DUASN131726F01001-1_329800,"POPA",1,
DUA800854042,10927,DUASN131734F01001-1_329801,"POPA",1,
DUA800854042,10927,DUASN131742F01001-1_329802,"POPA",1,
DUA800854042,10927,DUASN131748F01001-1_329803,"POPA",1,
DUA800854042,10927,DUASN131756F01001-1_329804,"POPA",1,
DUA800854042,10927,DUASN131762F01001-1_329805,"POPA",1,
DUA800854042,10927,DUASN131770F01001-1_329806,"POPA",1,
DUA800854042,10597,DUASN135974F01001-1_329807,"PAPY",1,
DUA800854042,10597,DUASN135968F01001-1_329808,"PAPY",1,
DUA800854042,10597,DUASN135970F01001-1_329809,"PAPY",1,
DUA800854042,10597,DUASN135972F01001-1_329810,"PAPY",1,
DUA800854042,11954,DUASN135958F01001-1_329811,"PAPY",1,
DUA800854042,10597,DUASN135990F01001-1_329812,"PAPY",1,
DUA800854042,10597,DUASN135996F01001-1_329813,"PAPY",1,
DUA800854042,10597,DUASN135962F01001-1_329814,"PAPY",1,
DUA800854042,10597,DUASN135964F01001-1_329815,"PAPY",1,
DUA800854042,10991,DUASN135918F01001-1_329816,"POGE",1,
DUA800854042,10991,DUASN135946F01001-1_329817,"POGE",1,
DUA800854042,10991,DUASN135926F01001-1_329818,"POGE",1,
DUA800854042,10991,DUASN135912F01001-1_329819,"POGE",1,
DUA800854042,10991,DUASN135984F01001-1_329820,"POGE",1,
DUA800854042,10991,DUASN135960F01001-1_329821,"POGE",1,
DUA800854042,10991,DUASN135966F01001-1_329822,"POGE",1,
DUA800854042,10991,DUASN135994F01001-1_329823,"POGE",1,
DUA800854042,10991,DUASN135976F01001-1_329824,"POGE",1,
DUA800854042,10597,DUASN135998F01001-1_329825,"PAPY",1,
DUA800854042,10596,DUASN135990F01002-1_329826,"PEGE",1,
DUA800854042,10596,DUASN135996F01002-1_329827,"PEGE",1,
DUA800854042,10596,DUASN135962F01002-1_329828,"PEGE",1,
DUA800854042,10596,DUASN135968F01002-1_329829,"PEGE",1,
DUA800854042,10596,DUASN135998F01002-1_329830,"PEGE",1,
DUA800854042,10596,DUASN135984F01002-1_329831,"PEGE",1,
DUA800854042,10596,DUASN135986F01002-1_329832,"PEGE",1,
DUA800854042,10596,DUASN135988F01002-1_329833,"PEGE",1,
DUA800854042,10596,DUASN135982F01001-1_329834,"PEGE",1,
DUA800854042,10597,DUASN135980F01001-1_329835,"PAPY",1,
DUA800854042,10597,DUASN135986F01001-1_329836,"PAPY",1,
DUA800854042,10597,DUASN135988F01001-1_329837,"PAPY",1,
DUA800854042,11871,DUASN135978F01001-1_329838,"PAPY",1,
DUA800854042,10596,DUASN135972F01002-1_329839,"PEGE",1,
DUA800854042,10596,DUASN135970F01002-1_329840,"PEGE",1,
DUA800854042,10596,DUASN135958F01002-1_329841,"PEGE",1,
DUA800854042,10596,DUASN135974F01002-1_329842,"PEGE",1,
DUA800854042,10596,DUASN135978F01002-1_329843,"PEGE",1,
DUA800854042,10991,DUASN135938F01001-1_329844,"POGE",1,
DUA800854042,10596,DUASN135940F01002-1_329845,"POPE",1,
DUA800854042,10596,DUASN135924F01001-1_329846,"POPE",1,
DUA800854042,10596,DUASN135910F01002-1_329847,"POPE",1,
DUA800854042,10596,DUASN135930F01002-1_329848,"POPE",1,
DUA800854042,10596,DUASN135938F01002-1_329849,"POPE",1,
DUA800854042,10596,DUASN135942F01001-1_329850,"POPE",1,
DUA800854042,10596,DUASN135904F01002-1_329851,"POPE",1,
DUA800854042,10596,DUASN135944F01002-1_329852,"POPE",1,
DUA800854042,11875,DUASN135952F01003-1_329853,"POPE",1,
DUA800854042,11874,DUASN135952F01002-1_329854,"POPE",1,
DUA800854042,10596,DUASN135914F01002-1_329855,"POPE",1,
DUA800854042,10596,DUASN135922F01002-1_329856,"POPE",1,
DUA800854042,10596,DUASN135920F01002-1_329857,"POPE",1,
DUA800854042,10596,DUASN135936F01002-1_329858,"POPE",1,
DUA800854042,10597,DUASN135904F01001-1_329859,"PECY",1,
DUA800854042,10597,DUASN135906F01001-1_329860,"PECY",1,
DUA800854042,10597,DUASN135910F01001-1_329861,"PECY",1,
DUA800854042,10597,DUASN135914F01001-1_329862,"PECY",1,
DUA800854042,10597,DUASN135920F01001-1_329863,"PECY",1,
DUA800854042,11877,DUASN135922F01001-1_329864,"PECY",1,
DUA800854042,10597,DUASN135930F01001-1_329865,"PECY",1,
DUA800854042,11878,DUASN135936F01001-1_329866,"PECY",1,
DUA800854042,10597,DUASN135940F01001-1_329867,"PECY",1,
DUA800854042,10597,DUASN135944F01001-1_329868,"PECY",1,
DUA800854042,10597,DUASN135948F01001-1_329869,"PECY",1,
DUA800854042,11876,DUASN135952F01001-1_329870,"PECY",1,
DUA800854042,10597,DUASN135954F01001-1_329871,"PECY",1,
DUA800854042,11873,DUASN135948F01002-1_329872,"POPE",1,
DUA800854042,11873,DUASN135946F01002-1_329873,"POPE",1,
DUA800854042,11873,DUASN135950F01001-1_329874,"POPE",1,
DUA800854042,11872,DUASN135948F01003-1_329875,"POPE",1,
DUA800854042,10991,DUASN135932F01001-1_329876,"POGE",1,
DUA800854042,10596,DUASN135956F01001-1_329877,"POPE",1,
DUA800854042,11874,DUASN135954F01002-1_329878,"POPE",1,
DUA800854042,11875,DUASN135954F01003-1_329879,"POPE",1,
DUA800854042,11872,DUASN135946F01003-1_329880,"POPE",1,
DUA800854042,11872,DUASN135950F01002-1_329881,"POPE",1,
DUA800854042,11080,DUASN130424F02001-1_329882,"PIDE",1,
DUA800854042,11080,DUASN130422F01001-1_329883,"PIDE",1,
DUA800854042,11174,DUASN130426F02001-1_329884,"PIDE",1,
DUA800854042,11080,DUASN130406F01001-1_329885,"PIDE",1,
DUA800854042,11174,DUASN130410F03003-1_329886,"PIDE",1,
DUA800854042,11174,DUASN130414F03001-1_329887,"PIDE",1,
DUA800854042,11080,DUASN130402F01001-1_329888,"PIDE",1,
DUA800854042,11934,DUASN135694F01001-1_329889,"POPU",1,
DUA800854042,11972,DUASN135418F01001-1_329890,"POPU",1,
DUA800854042,11973,DUASN135414F01001-1_329891,"POPU",1,
DUA800854042,10596,DUASN135414F01002-1_329892,"POPU",1,
DUA800854042,11935,DUASN135698F01001-1_329893,"POPU",1,
DUA800854042,11934,DUASN135688F01002-1_329894,"POPU",1,
DUA800854042,11935,DUASN135690F01001-1_329895,"POPU",1,
DUA800854042,11934,DUASN135702F01001-1_329896,"POPU",1,
DUA800854042,11935,DUASN135682F01001-1_329897,"POPU",1,
DUA800854042,10596,DUASN135422F01002-1_329898,"PECY",1,
DUA800854042,11873,DUASN135410F01003-1_329899,"POPU",1,
DUA800854042,11943,DUASN135402F01001-1_329900,"POPU",1,
DUA800854042,11943,DUASN135410F01001-1_329901,"POPU",1,
DUA800854042,11948,DUASN135426F01001-1_329902,"POPU",1,
DUA800854042,10596,DUASN135406F01004-1_329903,"POPU",1,
DUA800854042,10596,DUASN135418F01002-1_329904,"POPU",1,
DUA800854042,11972,DUASN135422F01001-1_329905,"POPU",1,
DUA800854042,11872,DUASN135410F01004-1_329906,"POPU",1,
DUA800854042,10596,DUASN135402F01004-1_329907,"POPU",1,
DUA800854042,11943,DUASN135406F01001-1_329908,"POPU",1,
DUA800854042,11935,DUASN135706F01001-1_329909,"POPU",1,
DUA800854042,11934,DUASN135664F01002-1_329910,"POPU",1,
DUA800854042,11934,DUASN135672F01002-1_329911,"POPU",1,
DUA800854042,11935,DUASN135644F01001-1_329912,"POPU",1,
DUA800854042,11951,DUASN135630F01001-1_329913,"POPU",1,
DUA800854042,11948,DUASN135636F01003-1_329914,"POPU",1,
DUA800854042,11934,DUASN135666F01002-1_329915,"POPU",1,
DUA800854042,11934,DUASN135668F01001-1_329916,"POPU",1,
DUA800854042,11935,DUASN135666F01001-1_329917,"POPU",1,
DUA800854042,11935,DUASN135674F01001-1_329918,"POPU",1,
DUA800854042,11934,DUASN135678F01001-1_329919,"POPU",1,
DUA800854042,11934,DUASN135708F01001-1_329920,"POPU",1,
DUA800854042,11934,DUASN135710F01001-1_329921,"POPU",1,
DUA800854042,11974,DUASN135724F01001-1_329922,"POPU",1,
DUA800854042,11934,DUASN135716F01001-1_329923,"POPU",1,
DUA800854042,11935,DUASN135722F01001-1_329924,"POPU",1,
DUA800854042,11935,DUASN135652F01001-1_329925,"POPU",1,
DUA800854042,11934,DUASN135662F01001-1_329926,"POPU",1,
DUA800854042,11934,DUASN135644F01002-1_329927,"POPU",1,
DUA800854042,11935,DUASN135714F01001-1_329928,"POPU",1,
DUA800854042,11934,DUASN135680F01002-1_329929,"POPU",1,
DUA800854042,10991,DUASN135440F01001-1_329930,"PAMU",1,
DUA800854042,10991,DUASN135434F01001-1_329931,"PAMU",1,
DUA800854042,10991,DUASN135450F01001-1_329932,"PAMU",1,
DUA800854042,10991,DUASN135462F01001-1_329933,"PAMU",1,
DUA800854042,10991,DUASN135528F01001-1_329934,"PAMU",1,
DUA800854042,10991,DUASN135544F01001-1_329935,"PAMU",1,
DUA800854042,10991,DUASN135536F01001-1_329936,"PAMU",1,
DUA800854042,10991,DUASN135454F01001-1_329937,"PAMU",1,
DUA800854042,10991,DUASN135658F01001-1_329938,"PAMU",1,
DUA800854042,11932,DUASN135650F01001-1_329939,"PAMU",1,
DUA800854042,10991,DUASN135568F01001-1_329940,"PAMU",1,
DUA800854042,11932,DUASN135642F01001-1_329941,"PAMU",1,
DUA800854042,10991,DUASN135452F01001-1_329942,"PAMU",1,
DUA800854042,10991,DUASN135622F01001-1_329943,"PAMU",1,
DUA800854042,10991,DUASN135610F01001-1_329944,"PAMU",1,
DUA800854042,10991,DUASN135512F01001-1_329945,"PAMU",1,
DUA800854042,11932,DUASN135798F01001-1_329946,"PAMU",1,
DUA800854042,11932,DUASN135814F01001-1_329947,"PAMU",1,
DUA800854042,11932,DUASN135830F01001-1_329948,"PAMU",1,
DUA800854042,11932,DUASN135806F01001-1_329949,"PAMU",1,
DUA800854042,11923,DUASN135680F01001-1_329950,"PAMU",1,
DUA800854042,11923,DUASN135696F01001-1_329951,"PAMU",1,
DUA800854042,11923,DUASN135688F01001-1_329952,"PAMU",1,
DUA800854042,11932,DUASN135822F01001-1_329953,"PAMU",1,
DUA800854042,11932,DUASN135782F01001-1_329954,"PAMU",1,
DUA800854042,10991,DUASN135778F01001-1_329955,"PAMU",1,
DUA800854042,10991,DUASN135520F01001-1_329956,"PAMU",1,
DUA800854042,11932,DUASN135768F01001-1_329957,"PAMU",1,
DUA800854042,11932,DUASN135790F01001-1_329958,"PAMU",1,
DUA800854042,11932,DUASN135760F01001-1_329959,"PAMU",1,
DUA800854042,11923,DUASN135752F01001-1_329960,"PAMU",1,
DUA800854042,10991,DUASN135552F01001-1_329961,"PAMU",1,
DUA800854042,11935,DUASN135770F01001-1_329962,"POPU",1,
DUA800854042,11935,DUASN135738F01001-1_329963,"POPU",1,
DUA800854042,11934,DUASN135740F01001-1_329964,"POPU",1,
DUA800854042,11935,DUASN135808F01001-1_329965,"POPU",1,
DUA800854042,11934,DUASN135816F01002-1_329966,"POPU",1,
DUA800854042,11934,DUASN135800F01002-1_329967,"POPU",1,
DUA800854042,11934,DUASN135806F01002-1_329968,"POPU",1,
DUA800854042,11934,DUASN135742F01001-1_329969,"POPU",1,
DUA800854042,11934,DUASN135758F01001-1_329970,"POPU",1,
DUA800854042,11935,DUASN135762F01001-1_329971,"POPU",1,
DUA800854042,11934,DUASN135766F01001-1_329972,"POPU",1,
DUA800854042,11935,DUASN135746F01001-1_329973,"POPU",1,
DUA800854042,11934,DUASN135726F01001-1_329974,"POPU",1,
DUA800854042,11935,DUASN135730F01001-1_329975,"POPU",1,
DUA800854042,11934,DUASN135734F01001-1_329976,"POPU",1,
DUA800854042,11935,DUASN135816F01001-1_329977,"POPU",1,
DUA800854042,10597,DUASN135638F01001-1_329978,"PAPI",1,
DUA800854042,10597,DUASN135616F01001-1_329979,"PAPI",1,
DUA800854042,10597,DUASN135432F01001-1_329980,"PAPI",1,
DUA800854042,10991,DUASN135560F01001-1_329981,"PAMU",1,
DUA800854042,10991,DUASN135548F01001-1_329982,"PAMU",1,
DUA800854042,10991,DUASN135556F01001-1_329983,"PAMU",1,
DUA800854042,10991,DUASN135564F01001-1_329984,"PAMU",1,
DUA800854042,11934,DUASN135790F01002-1_329985,"POPU",1,
DUA800854042,11934,DUASN135784F01002-1_329986,"POPU",1,
DUA800854042,11935,DUASN135800F01001-1_329987,"POPU",1,
DUA800854042,11934,DUASN135810F01001-1_329988,"POPU",1,
DUA800854042,11935,DUASN135784F01001-1_329989,"POPU",1,
DUA800854042,11935,DUASN135792F01001-1_329990,"POPU",1,
DUA800854042,11934,DUASN135794F01001-1_329991,"POPU",1,
DUA800854042,11934,DUASN135772F01001-1_329992,"POPU",1,
DUA800854042,11932,DUASN135664F01001-1_329993,"PAMU",1,
DUA800854042,10991,DUASN135482F01001-1_329994,"POPU",1,
DUA800854042,10597,DUASN135428F01001-1_329995,"POPU",1,
DUA800854042,10596,DUASN135428F01002-1_329996,"PECY",1,
DUA800854042,11923,DUASN135576F01001-1_329997,"POPU",1,
DUA800854042,10597,DUASN135588F01001-1_329998,"POPU",1,
DUA800854042,10596,DUASN135588F01003-1_329999,"POPU",1,
DUA800854042,10596,DUASN135432F01002-1_330000,"PECY",1,
DUA800854042,11948,DUASN135624F01001-1_330001,"POPU",1,
DUA800854042,11934,DUASN135832F01002-1_330002,"POPU",1,
DUA800854042,11935,DUASN135832F01001-1_330003,"POPU",1,
DUA800854042,11971,DUASN135574F01001-1_330004,"POPU",1,
DUA800854042,11948,DUASN135604F01001-1_330005,"POPU",1,
DUA800854042,10596,DUASN135616F01002-1_330006,"POPU",1,
DUA800854042,11970,DUASN135846F01001-1_330007,"POPU",1,
